name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1079;0;964;3071;1544;3071;1429;0
header;161;140;161;177;1790;177;1790;140
D;1164;261;1164;276;1173;276;1173;261
A;1215;865;1215;875;1221;875;1221;865
A;1027;1494;1027;1510;1035;1510;1035;1494
A;1316;1547;1316;1558;1323;1558;1323;1547
A;1336;1808;1336;1824;1344;1824;1344;1808
A;1315;1956;1315;1967;1322;1967;1322;1956
A;1155;1994;1155;2009;1163;2009;1163;1994
D;992;2206;992;2233;1013;2233;1013;2206
A;1207;2447;1207;2462;1215;2462;1215;2447
B;1186;2491;1186;2509;1200;2509;1200;2491
B;1266;2627;1266;2643;1275;2643;1275;2627
A;1272;2834;1272;2834;1272;2834;1272;2834
