name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;455;0;501;3067;1097;3067;1097;0
header;203;92;203;123;1835;123;1835;92
A;1008;155;1008;183;1030;183;1030;155
A;816;270;816;270;816;270;816;270
A;930;809;930;810;930;810;930;809
B;1015;1027;1015;1054;1035;1054;1035;1027
B;731;1255;731;1274;746;1274;746;1255
B;680;1391;680;1410;696;1410;696;1391
C;1018;1709;1018;1739;1040;1739;1040;1709
B;646;2113;646;2141;667;2141;667;2113
A;694;2140;694;2141;696;2141;696;2140
D;1022;2434;1022;2463;1047;2463;1047;2434
