name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;163;0;415;3059;1348;3059;1371;0
header;103;165;103;199;1728;199;1728;165
A;899;230;899;260;923;260;923;230
A;658;331;658;331;658;331;658;331
A;939;422;939;422;940;422;940;422
A;433;462;433;468;440;468;440;462
A;660;566;660;579;668;579;668;566
B;824;702;824;715;832;715;832;702
B;911;896;911;924;932;924;932;896
B;399;999;399;1025;435;1025;435;999
A;1208;1017;1208;1022;1235;1022;1235;1017
A;1236;1067;1236;1079;1244;1079;1244;1067
A;1006;1082;1006;1082;1007;1082;1007;1082
A;270;1086;270;1086;270;1086;270;1086
A;1157;1548;1157;1548;1157;1548;1157;1548
C;911;1559;911;1589;934;1589;934;1559
D;919;2223;919;2251;942;2251;942;2223
A;896;2787;896;2794;903;2794;903;2787
B;1280;2814;1280;2838;1302;2838;1302;2814
